date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:13	70184/70184	---M--	200	added ('OK')	application/font-woff	etag:%225a28337d-11228%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Bold.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:14	121768/121768	---M--	200	added ('OK')	application/octet-stream	etag:%225a28337d-1dba8%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Bold.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:15	1166750/1166750	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a28337d-11cd9e%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.svg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Bold.svg	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:15	110642/110642	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1b032%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:16	47800/47800	---M--	200	added ('OK')	text/html	etag:%22bab8-55fafeba61940%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.woff2	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.html	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:16	110642/110642	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1b032%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalicd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:17	65056/65056	---M--	200	added ('OK')	application/font-woff	etag:%225a28337d-fe20%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:18	110436/110436	---M--	200	added ('OK')	application/octet-stream	etag:%225a28337d-1af64%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:18	1185016/1185016	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a28337d-1214f8%22	https://cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.svg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-BoldItalic.svg	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:19	110130/110130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1ae32%22	https://cryptowhale.biz/assets/fonts/OpenSans-Italic.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Italic.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:19	110130/110130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1ae32%22	https://cryptowhale.biz/assets/fonts/OpenSans-Italic.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Italicd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
